created_at,favorite_count,full_text,quote_count,reply_count,retweet_count,username,tokens,sentiment
Fri Aug 02 04:32:20 +0000 2024,9,aku pakai azarine oh my brow definer eyebrow setip ini amp tetap pigmented enggak gampang patah aku biasa pakai brutal sih tekan begitu aman saja lama ini,0,1,2,la_lalijah,"['pakai', 'azarine', 'oh', 'my', 'brow', 'definer', 'eyebrow', 'setip', 'amp', 'pigmented', 'enggak_gampang', 'patah', 'pakai', 'brutal', 'sih', 'tekan', 'aman']",Positive
Fri Aug 02 04:27:05 +0000 2024,0,azarine ss juta umat,0,1,0,gendhisjawen,"['azarine', 'ss', 'juta', 'umat']",Positive
Fri Aug 02 04:22:03 +0000 2024,0,ril sekarang juga foto ke kua,0,0,0,ssailerrmun,"['ril', 'foto', 'kua']",Neutral
Fri Aug 02 04:20:51 +0000 2024,1,sumpah sampai sekarang masih yedam dengan suara ter enak ter lembut,0,0,0,ssailerrmun,"['sumpah', 'yedam', 'suara', 'ter', 'enak', 'ter', 'lembut']",Neutral
Fri Aug 02 04:20:14 +0000 2024,0,semalem pas lagi ngelukis enggak sengaja puter lagu orange treasure langsung ada suara yedam,0,0,0,ssailerrmun,"['semalem', 'pas', 'ngelukis', 'enggak_sengaja', 'puter', 'lagu', 'orange', 'treasure', 'langsung', 'suara', 'yedam']",Neutral
Fri Aug 02 04:04:57 +0000 2024,0,astagfirullah,0,0,0,ssailerrmun,['astagfirullah'],Neutral
Fri Aug 02 04:04:46 +0000 2024,0,ya rabb,0,0,0,ssailerrmun,"['ya', 'rabb']",Neutral
Fri Aug 02 04:04:27 +0000 2024,0,azarine itu enak tau asa kayak moisturizer,0,1,0,alz_ze,"['azarine', 'enak', 'tau', 'asa', 'kayak', 'moisturizer']",Positive
Fri Aug 02 04:03:07 +0000 2024,0,aku pernah pakai azarine tapi muka aku jadi kusam banget,0,1,0,yoshikanemo_,"['pakai', 'azarine', 'muka', 'kusam', 'banget']",Negative
Fri Aug 02 03:54:05 +0000 2024,0,skintific azarine wkwkwk,0,0,0,alikejay,"['skintific', 'azarine', 'wkwkwk']",Neutral
Fri Aug 02 03:48:20 +0000 2024,0,azarine bikin minyak enggak,0,1,0,s0ftgurll,"['azarine', 'bikin', 'minyak']",Neutral
Fri Aug 02 03:26:48 +0000 2024,0,muka aku kombinasi kalo sensitif coba ss nya azarine juga bagus kak,0,1,0,asdnamt,"['muka', 'kombinasi', 'kalo', 'sensitif', 'coba', 'ss', 'nya', 'azarine', 'bagus', 'kak']",Positive
Fri Aug 02 03:25:53 +0000 2024,0,aku yang pakai azarine,0,0,0,acilaluh,"['pakai', 'azarine']",Neutral
Fri Aug 02 03:13:40 +0000 2024,0,ryu sat set sat set enggak pakai bengong,0,0,0,ssailerrmun,"['ryu', 'sat', 'set', 'sat', 'set', 'enggak_pakai', 'bengong']",Neutral
Thu Aug 01 21:40:13 +0000 2024,0,azarine yang,0,1,0,jkeglty,['azarine'],Neutral
Thu Aug 01 17:46:23 +0000 2024,0,kalo di avoskin klik tokonye terus ke tab membership nanti di situ adek opsi produk atau voucher yang bise klaim pakai poin tau kame toko yang rajin manja konsumennye kayak begini selain avo somethinc azarine bio beauty lab,0,1,0,diniehz,"['kalo', 'avoskin', 'klik', 'tokonye', 'tab', 'membership', 'situ', 'adek', 'opsi', 'produk', 'voucher', 'bise', 'klaim', 'pakai', 'poin', 'tau', 'kame', 'toko', 'rajin', 'manja', 'konsumennye', 'kayak', 'avo', 'somethinc', 'azarine', 'bio', 'beauty', 'lab']",Positive
Thu Aug 01 17:38:28 +0000 2024,0,jauh ini baru coba azarine,0,0,0,Paperline1825,"['coba', 'azarine']",Neutral
Thu Aug 01 16:44:56 +0000 2024,1,azarine ke dapat diskon social chic socialchic jastip murah jakarta open jastip mantap murce banget,0,1,0,lijeuni,"['azarine', 'diskon', 'social', 'chic', 'socialchic', 'jastip', 'murah', 'jakarta', 'open', 'jastip', 'mantap', 'murce', 'banget']",Positive
Thu Aug 01 16:06:46 +0000 2024,0,aku habis cowok lippiecable balmnya azarine yang minions nanti aku review jujur kalo sudah sampai ya guys stay tune,1,0,0,aeydeeen,"['habis', 'cowok', 'lippiecable', 'balmnya', 'azarine', 'minions', 'review', 'jujur', 'kalo', 'ya', 'guys', 'stay', 'tune']",Neutral
Thu Aug 01 16:04:11 +0000 2024,0,kalo mau harga under ke azarine kan aku pakai yang lippie cakenya red velvet kalo lipbalm ada azarine juga yang gambar minion,0,1,0,nuchannnnn,"['kalo', 'harga', 'under', 'azarine', 'pakai', 'lippie', 'cakenya', 'red', 'velvet', 'kalo', 'lipbalm', 'azarine', 'gambar', 'minion']",Neutral
Thu Aug 01 16:02:28 +0000 2024,0,aku pakai azarine,0,1,0,notourmine_,"['pakai', 'azarine']",Neutral
Thu Aug 01 15:42:33 +0000 2024,0,takdir lah,0,0,0,ssailerrmun,['takdir'],Neutral
Thu Aug 01 15:38:05 +0000 2024,0,kalo liptint aku rekomen dari azarine,0,0,0,bluvberrie,"['kalo', 'liptint', 'rekomen', 'azarine']",Neutral
Thu Aug 01 15:04:48 +0000 2024,0,ke siapa ya,0,0,0,ssailerrmun,['ya'],Neutral
Thu Aug 01 15:04:39 +0000 2024,0,mau kirim menfes juga deh,1,0,0,ssailerrmun,"['kirim', 'menfes', 'deh']",Neutral
Thu Aug 01 15:03:48 +0000 2024,0,taiii anjr,0,0,0,ssailerrmun,"['taiii', 'anjr']",Neutral
Thu Aug 01 15:02:41 +0000 2024,0,makan tinggal makan kagak usah di cuci anjr,0,1,0,ssailerrmun,"['makan', 'tinggal', 'makan', 'kagak', 'cuci', 'anjr']",Neutral
Thu Aug 01 15:02:26 +0000 2024,0,ril tapi enak jir kalo sana boleh main hp,0,1,0,ssailerrmun,"['ril', 'enak', 'jir', 'kalo', 'main', 'hp']",Neutral
Thu Aug 01 15:01:52 +0000 2024,0,gelombang lagi jurit malam ya sekarang,0,0,0,ssailerrmun,"['gelombang', 'jurit', 'malam', 'ya']",Neutral
Thu Aug 01 15:00:30 +0000 2024,0,anying sudah pdkt saja,0,3,0,ssailerrmun,"['anying', 'pdkt']",Neutral
Thu Aug 01 14:59:48 +0000 2024,0,wapres bem siapa sih memang cewek ya,0,0,0,ssailerrmun,"['wapres', 'bem', 'sih', 'cewek', 'ya']",Neutral
Thu Aug 01 14:57:33 +0000 2024,0,keren kagak stres iya anjggg,1,3,0,ssailerrmun,"['keren', 'kagak', 'stres', 'iya', 'anjggg']",Neutral
Thu Aug 01 13:15:19 +0000 2024,0,nih lip bagus nder shadenya aku suka kalo enggak azarine orang luxcrime itu juga bagus buat orang yang punya two tone lips,0,0,0,Capekkk10,"['nih', 'lip', 'bagus', 'nder', 'shadenya', 'suka', 'kalo', 'enggak_azarine', 'orang', 'luxcrime', 'bagus', 'orang', 'two', 'tone', 'lips']",Positive
Thu Aug 01 13:15:05 +0000 2024,0,mending sunscreen azarine hydramax atau amaterasun cream,0,2,0,baseconvo,"['mending', 'sunscreen', 'azarine', 'hydramax', 'amaterasun', 'cream']",Neutral
Thu Aug 01 13:00:59 +0000 2024,0,kak mau tanya dong yang azarine dia oksidasi enggak ya dan stainnya bagaimana,0,1,0,koolyeahh,"['kak', 'azarine', 'oksidasi', 'enggak_ya', 'stainnya']",Neutral
Thu Aug 01 12:59:20 +0000 2024,0,ss azarine nya masih avail enggak kak,0,1,0,nightdr1ve_,"['ss', 'azarine', 'nya', 'avail', 'enggak_kak']",Neutral
Thu Aug 01 12:58:44 +0000 2024,0,azarine atau sea makeup sih,0,1,0,Deagoingcrazy,"['azarine', 'sea', 'makeup', 'sih']",Neutral
Thu Aug 01 12:38:22 +0000 2024,0,lip balm azarine yang tinted ada stain nya terus cakep lagi,0,0,0,manusiajigeum,"['lip', 'balm', 'azarine', 'tinted', 'stain', 'nya', 'cakep']",Positive
Thu Aug 01 12:30:48 +0000 2024,0,azarine yang manaaaaa gue lagi banyak closed comedo,0,1,0,user431328,"['azarine', 'manaaaaa', 'gue', 'closed', 'comedo']",Neutral
Thu Aug 01 12:04:43 +0000 2024,0,sudah beli azarine bjirrr,0,0,0,coknter,"['beli', 'azarine', 'bjirrr']",Neutral
Thu Aug 01 12:04:33 +0000 2024,0,st ku oily acne prone yang turut cocok di aku wardah hydra rose tapi cicamide wardah aloevera hadalabo yang biru azarine ijo,0,0,0,yoonginin,"['st', 'ku', 'oily', 'acne', 'prone', 'cocok', 'wardah', 'hydra', 'rose', 'cicamide', 'wardah', 'aloevera', 'hadalabo', 'biru', 'azarine', 'ijo']",Positive
Thu Aug 01 12:03:51 +0000 2024,1,okay sama yang harga mirip mending implora kalo yang lumayan azarine,0,0,0,KDY12D,"['okay', 'harga', 'mending', 'implora', 'kalo', 'lumayan', 'azarine']",Positive
Thu Aug 01 12:03:07 +0000 2024,0,cek azarine hydrasoothe sunscreen gel spf apa sunscreen kulit minyak jerawat ml dengan harga rp dapat di shopee sekarang,0,0,0,pipinsina,"['cek', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'sunscreen', 'kulit', 'minyak', 'jerawat', 'ml', 'harga', 'rp', 'shopee']",Neutral
Thu Aug 01 11:44:44 +0000 2024,0,punya azarine baguus,0,0,0,kibiii11,"['azarine', 'baguus']",Positive
Thu Aug 01 11:37:08 +0000 2024,0,bgsttt beli azarine salah shadee,0,0,0,urtrulybby,"['bgsttt', 'beli', 'azarine', 'salah', 'shadee']",Neutral
Thu Aug 01 11:17:31 +0000 2024,8,gue pakai marina enggak cocok azarine bentol sunblock apa ya yang benar enggak ada product boycott ah alah,15,26,0,bwrengsek,"['gue', 'pakai', 'marina', 'enggak_cocok', 'azarine', 'bentol', 'sunblock', 'ya', 'enggak_ada', 'product', 'boycott', 'ah', 'alah']",Negative
Thu Aug 01 11:16:48 +0000 2024,0,info azarine lip tintlip serum,0,0,0,roje_are_rosie_,"['info', 'azarine', 'lip', 'tintlip', 'serum']",Neutral
Thu Aug 01 11:09:09 +0000 2024,0,temu twin pack azarine vitamin lab series pcs bubble on me deep mask cleanser xml cbd hydraoxidant ampoule xml travel size skincare paket hemat harga rp dapat sekarang juga di shopee,0,0,0,surganyadiskon,"['temu', 'twin', 'pack', 'azarine', 'vitamin', 'lab', 'series', 'pcs', 'bubble', 'on', 'me', 'deep', 'mask', 'cleanser', 'xml', 'cbd', 'hydraoxidant', 'ampoule', 'xml', 'travel', 'size', 'skincare', 'paket', 'hemat', 'harga', 'rp', 'shopee']",Neutral
Thu Aug 01 11:07:50 +0000 2024,0,temu twin pack azarine magic colour lip serum ml xml pcs lip serum pelembab bibir tinted lip balm lip plumper harga rp dapat sekarang juga di shopee,0,0,0,surganyadiskon,"['temu', 'twin', 'pack', 'azarine', 'magic', 'colour', 'lip', 'serum', 'ml', 'xml', 'pcs', 'lip', 'serum', 'pelembab', 'bibir', 'tinted', 'lip', 'balm', 'lip', 'plumper', 'harga', 'rp', 'shopee']",Neutral
Thu Aug 01 11:05:47 +0000 2024,0,jam siang kak,0,1,0,bigwinyook,"['jam', 'siang', 'kak']",Neutral
Thu Aug 01 11:04:46 +0000 2024,0,wkwkwk aku juga waktu itu maju mundur karena harga yang ml saja mahal aku pakai ss azarine yang calm my acne kaaak,0,1,0,veIorum,"['wkwkwk', 'maju', 'mundur', 'harga', 'ml', 'mahal', 'pakai', 'ss', 'azarine', 'calm', 'my', 'acne', 'kaaak']",Neutral
Thu Aug 01 11:03:03 +0000 2024,0,aku stay dari link tele kak,0,1,0,bigwinyook,"['stay', 'link', 'tele', 'kak']",Neutral
Thu Aug 01 11:01:59 +0000 2024,0,aman minus yang jumat kak im tencuuu,0,2,0,bigwinyook,"['aman', 'minus', 'jumat', 'kak', 'im', 'tencuuu']",Neutral
Thu Aug 01 10:48:00 +0000 2024,0,wts serum azarine kali marvel newsealedmasih segel exp toko dom jatim price aft voc pha ribu retinol smooth ribu vitamin sih ribu niacinamide amp retinol complex rbea t,0,1,0,sereniumaurum,"['wts', 'serum', 'azarine', 'kali', 'marvel', 'newsealedmasih', 'segel', 'exp', 'toko', 'dom', 'jatim', 'price', 'aft', 'voc', 'pha', 'ribu', 'retinol', 'smooth', 'ribu', 'vitamin', 'sih', 'ribu', 'niacinamide', 'amp', 'retinol', 'complex', 'rbea', 't']",Neutral
Thu Aug 01 10:42:26 +0000 2024,0,azarine ijo nderrr aku sekarang masih setia sih ijo itu,0,0,0,flo0owie,"['azarine', 'ijo', 'nderrr', 'setia', 'sih', 'ijo']",Positive
Thu Aug 01 10:35:08 +0000 2024,0,taksir banget sama toner nya azarine walau exfo tapi ringan,0,0,0,umslimoon,"['taksir', 'banget', 'toner', 'nya', 'azarine', 'exfo', 'ringan']",Positive
Thu Aug 01 10:33:39 +0000 2024,0,aku wts azarine sunscreen harga ramah kantong kak,0,0,0,haye1705,"['wts', 'azarine', 'sunscreen', 'harga', 'ramah', 'kantong', 'kak']",Positive
Thu Aug 01 10:26:34 +0000 2024,0,new girl math gue kira serum vit sih azarine punya gue sudah mau habis karena sudah bulan tapi tadi pas kena cahayw matahari masih tengah ajg tapi semalem sudah keburu check out jadi kita itung keluar serum nya pas nanti sudah habis,0,0,0,cathejennie,"['new', 'girl', 'math', 'gue', 'serum', 'vit', 'sih', 'azarine', 'gue', 'habis', 'pas', 'kena', 'cahayw', 'matahari', 'ajg', 'semalem', 'keburu', 'check', 'out', 'itung', 'serum', 'nya', 'pas', 'habis']",Neutral
Thu Aug 01 09:56:14 +0000 2024,0,aku beli azarine by,0,1,0,coknter,"['beli', 'azarine', 'by']",Neutral
Thu Aug 01 09:47:45 +0000 2024,0,azarine memang bagus itu mana shade nya banyak jadi enggak bingung,0,0,0,formshiho,"['azarine', 'bagus', 'shade', 'nya', 'enggak_bingung']",Positive
Thu Aug 01 09:47:22 +0000 2024,0,azarine emangg se bagus itu pls stain nya juga nampol banget di aku enggak patchy warna juga enggak oksidasi di bibir bismillah mau shade kak pas banget sudah tinggal dikit juga huhu,0,0,0,honecymo0n,"['azarine', 'emangg', 'bagus', 'pls', 'stain', 'nya', 'nampol', 'banget', 'enggak_patchy', 'warna', 'enggak_oksidasi', 'bibir', 'bismillah', 'shade', 'kak', 'pas', 'banget', 'tinggal', 'dikit', 'huhu']",Positive
Thu Aug 01 09:34:54 +0000 2024,0,wohh tak kiro suwe enggak cocok azarine sg cicamide mbe true tapi skin ya oke ment ge kombi di,0,1,0,yoonbieverse,"['wohh', 'kiro', 'suwe', 'enggak_cocok', 'azarine', 'sg', 'cicamide', 'mbe', 'true', 'skin', 'ya', 'oke', 'ment', 'ge', 'kombi']",Positive
Thu Aug 01 09:23:47 +0000 2024,0,azarine bagus banget,0,0,0,lalalaladala,"['azarine', 'bagus', 'banget']",Positive
Thu Aug 01 09:16:12 +0000 2024,0,pakai azarine terus pokok,0,0,0,bbyxje,"['pakai', 'azarine', 'pokok']",Positive
Thu Aug 01 08:50:07 +0000 2024,0,azarine bagus raecca juga bagus tapi ke an,0,1,0,cerimut,"['azarine', 'bagus', 'raecca', 'bagus', 'an']",Positive
Thu Aug 01 08:27:26 +0000 2024,0,viva blush no luxcrime strawberry pie azarine yang guava splash stick blush emina cheeklit yang pink juga warna kurleb begitu,0,0,0,agakbercanda,"['viva', 'blush', 'no', 'luxcrime', 'strawberry', 'pie', 'azarine', 'guava', 'splash', 'stick', 'blush', 'emina', 'cheeklit', 'pink', 'warna', 'kurleb']",Neutral
Thu Aug 01 08:22:32 +0000 2024,0,azarine bagus gaaakkk,0,1,0,flooffies,"['azarine', 'bagus', 'gaaakkk']",Neutral
Thu Aug 01 08:11:19 +0000 2024,0,azarine sunscreen mumpung baru gaji yuk cek di shopee livin markhyuck jaya jaya jaya salt air,0,0,0,HeloShopee,"['azarine', 'sunscreen', 'mumpung', 'gaji', 'yuk', 'cek', 'shopee', 'livin', 'markhyuck', 'jaya', 'jaya', 'jaya', 'salt', 'air']",Neutral
Thu Aug 01 08:11:19 +0000 2024,0,jejak ss yang gue ingat wardah kuning madame gie implora azarine yang ijo gede sama ijo kecil ini peeling tapi cocok garnier gue clinic khalisa,0,1,0,bignaughtygirlz,"['jejak', 'ss', 'gue', 'wardah', 'kuning', 'madame', 'gie', 'implora', 'azarine', 'ijo', 'gede', 'ijo', 'peeling', 'cocok', 'garnier', 'gue', 'clinic', 'khalisa']",Neutral
Thu Aug 01 08:06:23 +0000 2024,1,yang aman blushnya azarine soal lebih ke neutral tapi cool,0,0,0,buavitamangga,"['aman', 'blushnya', 'azarine', 'neutral', 'cool']",Positive
Thu Aug 01 08:03:55 +0000 2024,0,oren tapi enggak bisa di klaim apa jatah cuma sekali ya tadi sudah dapat yang minggu,0,1,0,bigwinyook,"['oren', 'enggak_bisa', 'klaim', 'jatah', 'ya', 'minggu']",Neutral
Thu Aug 01 07:42:35 +0000 2024,0,ini kak aku jual azarine cicamide sunscreen,0,0,0,haye1705,"['kak', 'jual', 'azarine', 'cicamide', 'sunscreen']",Neutral
Thu Aug 01 07:40:54 +0000 2024,0,aku ada azarine cicamide sunscreen kak link,0,0,0,haye1705,"['azarine', 'cicamide', 'sunscreen', 'kak', 'link']",Neutral
Thu Aug 01 07:38:48 +0000 2024,0,ini kak aku ada azarine sunscreen,0,0,0,haye1705,"['kak', 'azarine', 'sunscreen']",Neutral
Thu Aug 01 07:38:09 +0000 2024,0,aku wts azarine cicamide sunscreen kak link,0,0,0,haye1705,"['wts', 'azarine', 'cicamide', 'sunscreen', 'kak', 'link']",Neutral
Thu Aug 01 07:35:45 +0000 2024,0,kalo azarine hydramaxc ini lebih fokus buat dry skin amp dull skin finishnya juga glow skin tapi kalo untuk oily skin aku saran yang hydrasoothe sunscreen gel saja warna ijo,0,0,0,holisaaa__,"['kalo', 'azarine', 'hydramaxc', 'fokus', 'dry', 'skin', 'amp', 'dull', 'skin', 'finishnya', 'glow', 'skin', 'kalo', 'oily', 'skin', 'saran', 'hydrasoothe', 'sunscreen', 'gel', 'warna', 'ijo']",Positive
Thu Aug 01 07:17:02 +0000 2024,0,enggak ada di azarine bjir pakai azarin yang physical sama yang biasa malah tetap dempuk,0,0,0,Sunriseflutter,"['enggak_ada', 'azarine', 'bjir', 'pakai', 'azarin', 'physical', 'dempuk']",Negative
Thu Aug 01 06:50:11 +0000 2024,0,kalau gelap kurang tau ya azarine di aku enggak keringg kalau hanasui kering,0,0,0,00JJ05,"['gelap', 'kurang_tau', 'ya', 'azarine', 'enggak_keringg', 'hanasui', 'kering']",Positive
Thu Aug 01 06:45:30 +0000 2024,0,padahal order di ofc baseus tokped loh kirim keluar pulau jawa tanpa bubble sedikit pun ya jadi kegeprek lah,0,1,0,bigwinyook,"['order', 'ofc', 'baseus', 'tokped', 'loh', 'kirim', 'pulau', 'jawa', 'bubble', 'ya', 'kegeprek']",Neutral
Thu Aug 01 06:35:26 +0000 2024,0,ih anjr kok lama liptint nya azarine yang cake itu enak deh enggak oksidasi terus tba finishnya jadi cakep banget tapi tetap bau santen basi,0,2,0,chenlemiaow,"['ih', 'anjr', 'liptint', 'nya', 'azarine', 'cake', 'enak', 'deh', 'enggak_oksidasi', 'tba', 'finishnya', 'cakep', 'banget', 'bau', 'santen', 'basi']",Positive
Thu Aug 01 06:30:13 +0000 2024,0,yang azarine,0,0,0,rcnabae,['azarine'],Neutral
Thu Aug 01 06:28:29 +0000 2024,0,hehe iya nih kak aku lama ini pakai sunblock dari marina sih kadang juga pakai sunscreen serum azarine btw terima kasih sudah reply ya kak,0,0,0,withinchio,"['hehe', 'iya', 'nih', 'kak', 'pakai', 'sunblock', 'marina', 'sih', 'kadang', 'pakai', 'sunscreen', 'serum', 'azarine', 'btw', 'terima', 'kasih', 'reply', 'ya', 'kak']",Neutral
Thu Aug 01 06:25:16 +0000 2024,0,kata temenku azarine bikin bibir kering tt,0,1,0,hikunmiaw,"['temenku', 'azarine', 'bikin', 'bibir', 'kering', 'tt']",Negative
Thu Aug 01 06:04:14 +0000 2024,0,bunyi piyik piyik piyik,0,0,0,ssailerrmun,"['bunyi', 'piyik', 'piyik', 'piyik']",Neutral
Thu Aug 01 06:03:50 +0000 2024,0,yey agustus bulan yongun baby,1,0,0,ssailerrmun,"['yey', 'agustus', 'yongun', 'baby']",Neutral
Thu Aug 01 06:02:45 +0000 2024,3,azarine yang hydramax ada kandung vitamin sih,0,1,0,holisaaa__,"['azarine', 'hydramax', 'kandung', 'vitamin', 'sih']",Neutral
Thu Aug 01 06:01:01 +0000 2024,0,ngeledek gue anjing,0,0,0,ssailerrmun,"['ngeledek', 'gue', 'anjing']",Neutral
Thu Aug 01 06:00:46 +0000 2024,0,lu ngeledek gue ya,0,0,0,ssailerrmun,"['lu', 'ngeledek', 'gue', 'ya']",Neutral
Thu Aug 01 06:00:06 +0000 2024,0,gemas lucu muah,0,0,0,ssailerrmun,"['gemas', 'lucu', 'muah']",Neutral
Thu Aug 01 05:43:41 +0000 2024,0,cream kalo gel kayak enggak asa aku lagi suka pakai azarine sama skingame,0,0,0,kalokataw,"['cream', 'kalo', 'gel', 'kayak', 'enggak_asa', 'suka', 'pakai', 'azarine', 'skingame']",Positive
Thu Aug 01 05:38:31 +0000 2024,0,azarine bagus,0,1,0,karlotunna,"['azarine', 'bagus']",Positive
Thu Aug 01 05:22:10 +0000 2024,0,ah npure aku kemarin sudah lirik ini tapi ku coba azarine dulu wkwkwk,0,0,0,sinbuwuuu,"['ah', 'npure', 'kemarin', 'lirik', 'ku', 'coba', 'azarine', 'wkwkwk']",Neutral
Thu Aug 01 05:18:57 +0000 2024,0,cewek kue pasti suka nih sama liptint ini tinted lippie cake azarine ngeset banget dan enggak bikin bibir hitam yang aku pakai shade choco biscuit ya,0,1,0,aprbcdef,"['cewek', 'kue', 'suka', 'nih', 'liptint', 'tinted', 'lippie', 'cake', 'azarine', 'ngeset', 'banget', 'enggak_bikin', 'bibir', 'hitam', 'pakai', 'shade', 'choco', 'biscuit', 'ya']",Positive
Thu Aug 01 05:13:47 +0000 2024,0,kak aku mau ss azarine besar lip ice pinkflash blush on omg foundi originote ss azarine retinol herbaay mask omg lipcream pliss cdm,0,0,0,dreamstiez,"['kak', 'ss', 'azarine', 'lip', 'ice', 'pinkflash', 'blush', 'on', 'omg', 'foundi', 'originote', 'ss', 'azarine', 'retinol', 'herbaay', 'mask', 'omg', 'lipcream', 'pliss', 'cdm']",Neutral
Thu Aug 01 05:07:24 +0000 2024,0,banyak kak dia mah tipe sunscreen nya spf nya juga ada macam deh kak ada yang terus buat tipkul nya juga ada beda beda buat oily dry sama acne bagus banget azarine tuh kak,0,0,0,risespjmxch,"['kak', 'mah', 'tipe', 'sunscreen', 'nya', 'spf', 'nya', 'deh', 'kak', 'tipkul', 'nya', 'beda', 'beda', 'oily', 'dry', 'acne', 'bagus', 'banget', 'azarine', 'tuh', 'kak']",Positive
Thu Aug 01 05:03:42 +0000 2024,0,azarine cuma ya sunscreennya dia atau ada beberapa tipe begitu,0,1,0,rjeonkoo,"['azarine', 'ya', 'sunscreennya', 'tipe']",Neutral
Thu Aug 01 05:03:38 +0000 2024,0,azarine cuma ya sunscreennya dia atau ada beberapa tipe begitu,0,1,0,rjeonkoo,"['azarine', 'ya', 'sunscreennya', 'tipe']",Neutral
Thu Aug 01 05:03:22 +0000 2024,0,azarine cuma ya sunscreennya dia atau ada beberapa tipe begitu,0,1,0,rjeonkoo,"['azarine', 'ya', 'sunscreennya', 'tipe']",Neutral
Thu Aug 01 05:02:24 +0000 2024,0,dapat duaaaaaa,0,3,0,bigwinyook,['duaaaaaa'],Neutral
Thu Aug 01 05:01:15 +0000 2024,1,iya bby aku beli azarine,0,0,0,coknter,"['iya', 'bby', 'beli', 'azarine']",Neutral
Thu Aug 01 05:01:08 +0000 2024,0,jdnya azarine memekk,0,1,0,coknter,"['jdnya', 'azarine', 'memekk']",Neutral
Thu Aug 01 04:52:54 +0000 2024,0,cari yang spf rin aku pakai azarine sama skinaqua,0,1,0,vantaefrdx,"['cari', 'spf', 'rin', 'pakai', 'azarine', 'skinaqua']",Neutral
Thu Aug 01 04:40:55 +0000 2024,0,azarine sama omg bagus sih,0,1,0,deadbeetlebum,"['azarine', 'omg', 'bagus', 'sih']",Positive
Thu Aug 01 04:36:39 +0000 2024,0,masya allah kulit kak gita jadi lihat lembab amp sehat banget jadi kepo mau coba azarine toner juga,0,0,0,azahraa_103,"['masya', 'allah', 'kulit', 'kak', 'gita', 'lihat', 'lembab', 'amp', 'sehat', 'banget', 'kepo', 'coba', 'azarine', 'toner']",Neutral
